Organizationid,GroupId,QuizId,SchemeOfWorkId
1076,4857,1919,28237.0
1077,10979,1193,28237.0
1078,9990,9447,28228.0
1079,9877,9447,28228.0
1080,9828,1193,28237.0
1081,5562,9447,28228.0
1082,8762,1193,28237.0
1083,7812,9447,28228.0
1084,288,9447,28228.0
1085,8987,1193,28237.0
1086,10718,1193,28237.0
1087,6868,9447,28228.0
1088,9427,1193,28237.0
1089,8627,9447,28228.0
1090,3817,1193,28237.0
1091,4085,9447,28228.0
1092,4248,9447,28228.0
1093,10753,1193,28237.0
1094,680,1193,28237.0
1095,3261,9447,28228.0
1096,6093,1193,28237.0
1097,7450,1193,28237.0
1098,6440,9447,28228.0
1099,1086,1193,28237.0
1100,9226,9447,28228.0
1101,9158,9447,28228.0
1102,2783,9447,28228.0
1103,1341,648,28237.0
1104,6093,648,28237.0
1105,10914,648,28237.0
1106,6191,3562,28228.0
1107,2313,3562,28228.0
1108,10339,3562,28228.0
1109,6094,3562,28228.0
1110,11561,3562,28228.0
1111,4248,7605,28228.0
1112,9427,7605,28237.0
1113,7068,7605,28228.0
1114,3461,7605,28228.0
1115,8987,7605,28237.0
1116,4975,7605,28228.0
1117,7949,7605,28228.0
1118,6868,7605,28228.0
1119,9652,7605,28228.0
1120,8762,7605,28237.0
1121,7646,7605,28228.0
1122,3553,7605,28228.0
1123,11570,7605,28237.0
1124,8672,7605,28237.0
1125,4085,7605,28228.0
1126,10753,7605,28237.0
1127,288,7605,28228.0
1128,8627,7605,28228.0
1129,3817,7605,28237.0
1130,5272,7605,28228.0
1131,1766,7605,28228.0
1132,5089,7605,28228.0
1133,9158,7605,28228.0
1134,9283,7605,28237.0
1135,4010,7605,28228.0
1136,4576,7605,28228.0
1137,8378,7605,28237.0
1138,3261,7605,28228.0
1139,9828,7605,28228.0
1140,2788,4110,28228.0
1141,4975,4110,28228.0
1142,4085,4110,28228.0
1143,4248,4110,28228.0
1144,945,4110,28228.0
1145,3726,4110,28228.0
1146,10263,15433,28237.0
1147,3817,15433,28237.0
1148,8987,15433,28237.0
1149,11342,15433,28237.0
1150,9877,578,28228.0
1151,11686,15433,28237.0
1152,4335,15433,28237.0
1153,708,15433,28237.0
1154,10035,15433,28237.0
1155,8769,15433,28237.0
1156,9158,578,28228.0
1157,1028,15433,28237.0
1158,7417,578,28228.0
1159,6021,578,28228.0
1160,10720,15433,28237.0
1161,4975,578,28228.0
1162,6566,15433,28237.0
1163,8627,578,28228.0
1164,5446,15433,28237.0
1165,9649,15433,28237.0
1166,2208,15433,28237.0
1167,10527,15433,28237.0
1168,2719,578,28228.0
1169,9141,15433,28237.0
1170,2788,578,28228.0
1171,2313,578,28228.0
1172,4795,15433,28237.0
1173,9149,17226,28228.0
1174,11342,2243,28237.0
1175,7068,2029,28228.0
1176,3461,2029,28228.0
1177,8987,2243,28237.0
1178,708,2243,28237.0
1179,9652,2029,28228.0
1180,4975,2029,28228.0
1181,1522,2243,28237.0
1182,5446,2243,28237.0
1183,4335,2243,28237.0
1184,4808,2243,28237.0
1185,3817,2243,28237.0
1186,10527,2029,28228.0
1187,11570,2243,28237.0
1188,4010,2029,28228.0
1189,1228,10714,28237.0
1190,10035,10714,28237.0
1191,9652,12217,28228.0
1192,2788,12217,28228.0
1193,4975,12217,28228.0
1194,10755,10714,28237.0
1195,9649,10714,28237.0
1196,5448,10714,28237.0
1197,10720,10714,28237.0
1198,2547,10714,28237.0
1199,5142,12217,28228.0
1200,11093,12217,28228.0
1201,997,11080,28237.0
1202,10600,8364,28228.0
1203,4865,8364,28228.0
1204,11302,8364,28228.0
1205,470,11080,28237.0
1206,8987,11080,28237.0
1207,3817,11080,28237.0
1208,1824,11080,28237.0
1209,11686,11080,28237.0
1210,9427,11080,28237.0
1211,4975,8364,28228.0
1212,2719,8364,28228.0
1213,5791,8364,28228.0
1214,3553,8364,28228.0
1215,8627,8364,28228.0
1216,11612,8364,28228.0
1217,10839,11080,28237.0
1218,6093,11080,28237.0
1219,9877,8364,28228.0
1220,2313,11080,28237.0
1221,6440,8364,28228.0
1222,1766,8364,28228.0
1223,9158,8364,28228.0
1224,5448,11080,28237.0
1225,2208,11080,28237.0
1226,4684,8364,28228.0
1227,4084,8364,28228.0
1228,6021,11080,28237.0
1229,3298,1119,28237.0
1230,7068,9,28228.0
1231,11342,1119,28237.0
1232,8987,1119,28237.0
1233,708,1119,28237.0
1234,4010,9,28228.0
1235,7602,1119,28237.0
1236,9652,9,28228.0
1237,4975,9,28228.0
1238,7382,9,28228.0
1239,964,9,28228.0
1240,5446,1119,28237.0
1241,3817,1119,28237.0
1242,4335,1119,28237.0
1243,11612,9,28228.0
1244,4808,1119,28237.0
1245,10527,9,28228.0
1246,9158,9,28228.0
1247,9141,1119,28237.0
1248,5518,9,28228.0
1249,5089,11369,28228.0
1250,9652,11369,28228.0
1251,4975,11369,28228.0
1252,6193,11369,28237.0
1253,470,11369,28237.0
1254,8627,11369,28228.0
1255,1173,11369,28228.0
1256,9283,11369,28237.0
1257,10839,11369,28237.0
1258,11388,11369,28228.0
1259,9877,11369,28228.0
1260,8181,11369,28228.0
1261,11494,11369,28228.0
1262,8506,11369,28228.0
1263,2065,11369,28228.0
1264,11570,11369,28237.0
1265,10600,11369,28228.0
1266,9641,11369,28228.0
1267,2806,11369,28228.0
1268,4684,11369,28228.0
1269,8672,1919,28237.0
1270,7646,1919,28228.0
1271,2116,1919,28228.0
1272,10753,1919,28237.0
1273,9283,1919,28237.0
1274,11703,1919,28228.0
1275,6962,1919,28228.0
1276,2048,6040,28228.0
1277,5089,6040,28228.0
1278,4975,6040,28228.0
1279,9877,6040,28228.0
1280,9652,6040,28228.0
1281,10263,6040,28237.0
1282,2719,6040,28228.0
1283,6193,6040,28237.0
1284,1778,6040,28228.0
1285,11686,6040,28237.0
1286,8563,6040,28228.0
1287,1173,6040,28228.0
1288,10839,6040,28237.0
1289,8273,6040,28228.0
1290,4329,6040,28228.0
1291,11218,6040,28228.0
1292,3171,6040,28228.0
1293,4808,6040,28237.0
1294,2208,6040,28237.0
1295,470,6040,28237.0
1296,2065,6040,28228.0
1297,2806,6040,28228.0
1298,6790,6040,28237.0
1299,1086,6040,28237.0
1300,5089,9447,28228.0
1301,11302,9447,28228.0
1302,10839,8751,28237.0
1303,9427,8751,28237.0
1304,1824,8751,28237.0
1305,8506,8751,28228.0
1306,470,8751,28237.0
1307,1778,8751,28228.0
1308,11686,8751,28237.0
1309,10263,8751,28237.0
1310,4795,8751,28237.0
1311,1028,8751,28237.0
1312,5448,8751,28237.0
1313,5446,8751,28237.0
1314,10527,8751,28237.0
1315,7417,8751,28228.0
1316,8087,8751,28237.0
1317,10979,8751,28237.0
1318,10753,8751,28237.0
1319,9652,8751,28228.0
1320,6451,8751,28228.0
1321,4248,8751,28228.0
1322,10914,8751,28237.0
1323,4865,8751,28228.0
1324,2313,8751,28228.0
1325,2208,8751,28237.0
1326,9141,8751,28237.0
1327,2630,8751,28237.0
1328,9343,8751,28237.0
1329,3261,6611,28228.0
1330,2116,6611,28228.0
1331,4248,6611,28228.0
1332,4085,6611,28228.0
1333,9501,6611,28228.0
1334,9828,6611,28228.0
1335,9652,6611,28228.0
1336,6331,6611,28237.0
1337,10718,6611,28228.0
1338,6868,6611,28228.0
1339,4975,6611,28228.0
1340,9226,6611,28228.0
1341,680,6611,28228.0
1342,10914,6611,28237.0
1343,6440,6611,28228.0
1344,11418,6611,28228.0
1345,288,6611,28228.0
1346,11302,6611,28228.0
1347,780,6611,28237.0
1348,7812,6059,28228.0
1349,9158,6059,28228.0
1350,6814,6059,28228.0
1351,3261,5470,28228.0
1352,3461,5470,28228.0
1353,4975,5470,28228.0
1354,6868,5470,28228.0
1355,2073,5470,28237.0
1356,9158,5470,28228.0
1357,6193,5470,28237.0
1358,288,5470,28228.0
1359,4010,5470,28228.0
1360,3867,5470,28228.0
1361,6440,5470,28228.0
1362,1736,5470,28228.0
1363,9226,5470,28228.0
1364,10266,5470,28228.0
1365,192,5470,28237.0
1366,11302,5470,28228.0
1367,10511,5470,28237.0
1368,7310,5470,28237.0
1369,4865,10352,28228.0
1370,4248,10352,28228.0
1371,5089,10352,28228.0
1372,1780,10352,28228.0
1373,7949,10352,28228.0
1374,9652,10352,28228.0
1375,7646,10352,28228.0
1376,4975,10352,28228.0
1377,376,10352,28228.0
1378,3553,10352,28228.0
1379,4085,10352,28228.0
1380,5272,10352,28228.0
1381,8004,10352,28228.0
1382,10839,10352,28237.0
1383,11388,10352,28228.0
1384,680,10352,28228.0
1385,6191,10352,28228.0
1386,10718,10352,28228.0
1387,7450,10352,28237.0
1388,7790,10352,28228.0
1389,1766,10352,28228.0
1390,2806,10352,28228.0
1391,4820,10352,28228.0
1392,6451,10352,28228.0
1393,997,10352,28237.0
1394,4865,14988,28228.0
1395,10720,6142,28237.0
1396,999,6142,28237.0
1397,2783,14988,28228.0
1398,5518,14988,28228.0
1399,8672,14739,28237.0
1400,10753,14739,28237.0
1401,2783,16475,28228.0
1402,265,14739,28237.0
1403,10339,16475,28228.0
1404,4248,15406,28228.0
1405,8987,15406,28237.0
1406,6868,15406,28237.0
1407,8762,15406,28237.0
1408,4010,15406,28228.0
1409,1522,15406,28237.0
1410,2465,15406,28228.0
1411,4975,15406,28228.0
1412,11218,15406,28228.0
1413,5446,15406,28237.0
1414,8627,15406,28228.0
1415,4085,15406,28228.0
1416,3817,15406,28237.0
1417,9141,15406,28237.0
1418,4865,15406,28228.0
1419,3171,15406,28228.0
1420,1021,15406,28228.0
1421,5089,15406,28228.0
1422,9283,15406,28237.0
1423,4864,15406,28237.0
1424,3261,15406,28237.0
1425,9966,15406,28228.0
1426,6021,14193,28228.0
1427,9158,10830,28228.0
1428,2258,10830,28228.0
1429,8004,10830,28228.0
1430,376,16730,28228.0
1431,9828,16730,28228.0
1432,3261,16730,28228.0
1433,288,16730,28228.0
1434,6868,16730,28228.0
1435,10718,16730,28228.0
1436,3553,16730,28228.0
1437,9226,16730,28228.0
1438,9158,16730,28228.0
1439,3726,16730,28228.0
1440,8108,16730,28228.0
1441,8004,16730,28228.0
1442,7285,16730,28228.0
1443,9427,2038,28237.0
1444,9990,10451,28228.0
1445,11671,2038,28237.0
1446,9652,10451,28228.0
1447,4975,10451,28228.0
1448,1778,10451,28228.0
1449,5791,10451,28228.0
1450,2748,10451,28228.0
1451,5448,2038,28237.0
1452,1522,2038,28237.0
1453,5446,2038,28237.0
1454,2788,10451,28228.0
1455,6021,10451,28228.0
1456,9649,2038,28237.0
1457,3427,10451,28228.0
1458,7309,10451,28228.0
1459,9501,10451,28228.0
1460,3640,10451,28228.0
1461,10720,2038,28237.0
1462,3171,10451,28228.0
1463,9141,2038,28237.0
1464,2313,10451,28228.0
1465,7790,10451,28228.0
1466,7316,10451,28228.0
1467,2547,2038,28237.0
1468,8506,10451,28228.0
1469,10394,10451,28228.0
1470,8181,10451,28228.0
1471,2035,8364,28228.0
1472,5046,8364,28228.0
1473,3027,11080,28237.0
1474,6816,8364,28228.0
1475,1850,11080,28237.0
1476,4010,8364,28228.0
1477,10720,11080,28237.0
1478,4248,5997,28228.0
1479,4085,5997,28228.0
1480,9828,5997,28228.0
1481,6868,5997,28228.0
1482,9652,5997,28228.0
1483,6605,5997,28228.0
1484,10718,5997,28228.0
1485,680,5997,28228.0
1486,10918,5997,28228.0
1487,4975,5997,28228.0
1488,288,5997,28228.0
1489,4864,5997,28237.0
1490,3261,5997,28228.0
1491,9226,5997,28228.0
1492,7646,5997,28228.0
1493,9283,5997,28237.0
1494,11302,5997,28228.0
1495,6331,5997,28237.0
1496,3726,5997,28228.0
1497,4892,5997,28228.0
1498,11418,5997,28228.0
1499,10839,2517,28237.0
1500,9652,2517,28228.0
1501,9343,2517,28237.0
1502,6093,2517,28237.0
1503,1850,2517,28237.0
1504,470,2517,28237.0
1505,7646,2517,28228.0
1506,10720,2517,28237.0
1507,6193,2517,28237.0
1508,8087,2517,28237.0
1509,3553,2517,28228.0
1510,4975,2517,28228.0
1511,8004,2517,28228.0
1512,7871,2517,28228.0
1513,2735,2517,28228.0
1514,2208,2517,28237.0
1515,1173,2517,28228.0
1516,3427,2517,28228.0
1517,2336,2517,28228.0
1518,8181,2517,28228.0
1519,11494,2517,28228.0
1520,1766,2517,28228.0
1521,8506,2517,28228.0
1522,5518,2517,28228.0
1523,7949,2517,28228.0
1524,1341,2517,28237.0
1525,5149,2517,28228.0
1526,8563,2517,28228.0
1527,3443,2517,28228.0
1528,2065,2517,28228.0
1529,2681,2517,28228.0
1530,9652,10284,28228.0
1531,4975,10284,28228.0
1532,2035,10284,28228.0
1533,3261,10284,28228.0
1534,1850,10284,28237.0
1535,4085,10284,28228.0
1536,288,10284,28228.0
1537,6093,10284,28237.0
1538,6868,10284,28228.0
1539,4248,10284,28228.0
1540,3077,10284,28237.0
1541,4865,10284,28228.0
1542,4010,10284,28228.0
1543,2336,10284,28228.0
1544,1086,10284,28237.0
1545,5089,10284,28228.0
1546,9158,10284,28228.0
1547,2258,10284,28228.0
1548,4857,10284,28237.0
1549,9574,10284,28237.0
1550,4391,6059,28228.0
1551,9149,6059,28228.0
1552,10600,10441,28228.0
1553,9427,10441,28237.0
1554,3461,10441,28228.0
1555,8987,10441,28237.0
1556,9641,10441,28228.0
1557,3817,10441,28237.0
1558,9877,10441,28228.0
1559,5562,10441,28228.0
1560,7812,10441,28228.0
1561,11436,10441,28237.0
1562,8562,10441,28237.0
1563,1778,10441,28228.0
1564,6816,10441,28228.0
1565,5446,10441,28237.0
1566,1173,10441,28228.0
1567,8627,10441,28228.0
1568,1761,10441,28228.0
1569,8181,10441,28228.0
1570,3274,10441,28228.0
1571,2719,10441,28228.0
1572,11494,10441,28228.0
1573,9158,10441,28228.0
1574,9141,10441,28237.0
1575,1522,10441,28237.0
1576,4248,4176,28228.0
1577,4085,4176,28228.0
1578,376,4176,28228.0
1579,9828,4176,28228.0
1580,1850,4176,28237.0
1581,389,4176,28228.0
1582,8562,4176,28237.0
1583,680,4176,28228.0
1584,10718,4176,28228.0
1585,6093,4176,28237.0
1586,9158,4176,28228.0
1587,3553,4176,28228.0
1588,1736,4176,28228.0
1589,3726,4176,28228.0
1590,9574,4176,28237.0
1591,11342,15175,28237.0
1592,9427,15175,28237.0
1593,7068,15175,28228.0
1594,4576,15175,28228.0
1595,3461,15175,28228.0
1596,708,15175,28237.0
1597,9652,15175,28228.0
1598,8762,15175,28237.0
1599,7417,15175,28228.0
1600,6021,15175,28228.0
1601,4975,15175,28228.0
1602,8627,15175,28228.0
1603,4335,15175,28237.0
1604,11612,15175,28228.0
1605,4808,15175,28237.0
1606,9158,15175,28228.0
1607,11093,15175,28228.0
1608,11302,15175,28228.0
1609,1424,15175,28237.0
1610,3171,15175,28228.0
1611,2313,15175,28228.0
1612,5089,15175,28228.0
1613,1297,15175,28237.0
1614,6791,15175,28228.0
1615,6816,12199,28228.0
1616,6488,12199,28228.0
1617,8273,12199,28228.0
1618,11671,9946,28237.0
1619,389,5470,28228.0
1620,5149,5470,28228.0
1621,8270,5470,28228.0
1622,5149,4060,28228.0
1623,9574,4060,28237.0
1624,6962,4060,28228.0
1625,9492,3393,40959.0
1626,6451,3562,28228.0
1627,9158,3562,28228.0
1628,4010,3562,28228.0
1629,8920,3562,28228.0
1630,7382,7752,28228.0
1631,8682,7752,28228.0
1632,2116,7605,28228.0
1633,6605,7605,28228.0
1634,10266,16676,28228.0
1635,11418,16676,28228.0
1636,7310,16676,28237.0
1637,7068,12199,28228.0
1638,680,12199,28228.0
1639,6814,12199,28228.0
1640,5547,5284,40959.0
1641,2729,5284,40959.0
1642,1156,5284,40959.0
1643,6992,5284,40959.0
1644,7716,5284,40959.0
1645,6538,5284,40959.0
1646,8136,5284,40959.0
1647,9429,2623,28237.0
1648,4865,2623,28228.0
1649,11686,2623,28237.0
1650,9652,2623,28228.0
1651,5562,2623,28228.0
1652,470,2623,28237.0
1653,10263,2623,28237.0
1654,4095,2623,28237.0
1655,3643,2623,28237.0
1656,6193,2623,28228.0
1657,6868,2623,28228.0
1658,4975,2623,28228.0
1659,3553,2623,28228.0
1660,1850,2623,28237.0
1661,1824,2623,28237.0
1662,10914,2623,28237.0
1663,288,2623,28228.0
1664,3234,2623,28237.0
1665,10839,2623,28237.0
1666,6093,2623,28237.0
1667,6202,2623,28228.0
1668,4248,2623,28228.0
1669,11093,2623,28228.0
1670,1424,2623,28237.0
1671,3261,2623,28228.0
1672,7368,2623,28237.0
1673,6440,2623,28228.0
1674,5448,2623,28237.0
1675,8918,2623,28228.0
1676,6451,2623,28228.0
1677,11302,2623,28228.0
1678,4820,1919,28228.0
1679,9990,8364,28228.0
1680,10266,8364,28228.0
1681,4248,10809,28228.0
1682,10979,12872,28237.0
1683,9877,10809,28228.0
1684,9427,12872,28237.0
1685,9990,10809,28228.0
1686,9828,12872,28237.0
1687,10753,12872,28237.0
1688,8762,12872,28237.0
1689,9652,10809,28228.0
1690,7812,10809,28228.0
1691,8987,12872,28237.0
1692,10718,12872,28237.0
1693,3817,12872,28237.0
1694,6868,10809,28228.0
1695,376,12872,28237.0
1696,8672,12872,28237.0
1697,9226,10809,28228.0
1698,4085,10809,28228.0
1699,288,10809,28228.0
1700,6093,12872,28237.0
1701,680,12872,28237.0
1702,3261,10809,28228.0
1703,7309,10809,28228.0
1704,1850,12872,28237.0
1705,2783,10809,28228.0
1706,7450,12872,28237.0
1707,4010,10809,28228.0
1708,9158,10809,28228.0
1709,1086,12872,28237.0
1710,7646,16730,28228.0
1711,4684,9447,28228.0
1712,7309,9447,28228.0
1713,3261,12337,28228.0
1714,9427,12337,28237.0
1715,4010,12337,28228.0
1716,6093,12337,28237.0
1717,1850,12337,28237.0
1718,7068,12337,28228.0
1719,6868,12337,28228.0
1720,4975,12337,28228.0
1721,9652,12337,28228.0
1722,11612,12337,28228.0
1723,288,12337,28228.0
1724,4248,12337,28228.0
1725,8545,12337,28228.0
1726,11570,12337,28237.0
1727,4857,12337,28237.0
1728,1341,12337,28237.0
1729,1780,12337,28228.0
1730,9226,12337,28228.0
1731,9158,12337,28228.0
1732,945,12337,28228.0
1733,11236,10441,28228.0
1734,7417,10441,28228.0
1735,7701,10441,28237.0
1736,9501,10441,28228.0
1737,999,10441,28237.0
1738,11218,5470,28228.0
1739,6331,5470,28237.0
1740,8769,8751,28237.0
1741,1522,8751,28237.0
1742,8181,8751,28228.0
1743,680,16730,28228.0
1744,992,15175,28237.0
1745,3234,15175,28237.0
1746,1034,15175,28228.0
1747,3443,4060,28228.0
1748,1824,8910,28237.0
1749,9427,8910,28237.0
1750,7949,8910,28228.0
1751,9828,8910,28228.0
1752,1766,8910,28228.0
1753,6093,8910,28237.0
1754,7646,8910,28228.0
1755,11686,8910,28237.0
1756,10263,8910,28237.0
1757,4095,8910,28237.0
1758,8769,8910,28237.0
1759,3261,8910,28228.0
1760,5448,8910,28237.0
1761,10718,8910,28228.0
1762,8016,8910,28228.0
1763,6193,8910,28228.0
1764,3553,8910,28228.0
1765,6868,8910,28228.0
1766,1850,8910,28237.0
1767,3930,8910,28228.0
1768,10914,8910,28237.0
1769,9226,8910,28228.0
1770,288,8910,28228.0
1771,10839,8910,28237.0
1772,4248,8910,28228.0
1773,11093,8910,28228.0
1774,5272,8910,28228.0
1775,9220,8910,28237.0
1776,5791,8910,28228.0
1777,6440,8910,28228.0
1778,2208,8910,28237.0
1779,5089,8910,28228.0
1780,470,8910,28237.0
1781,9158,8910,28228.0
1782,2065,8910,28228.0
1783,4246,8910,28228.0
1784,11302,8910,28228.0
1785,6925,8910,28237.0
1786,11671,8910,28237.0
1787,2566,8910,28228.0
1788,3461,10451,28228.0
1789,10753,2038,28237.0
1790,10035,2038,28237.0
1791,6331,2038,28237.0
1792,3234,2038,28237.0
1793,11494,10451,28228.0
1794,945,10451,28228.0
1795,780,2038,28237.0
1796,5559,15771,28237.0
1797,2048,16348,28228.0
1798,9427,15771,28237.0
1799,9990,16348,28228.0
1800,3461,16348,28228.0
1801,9652,16348,28228.0
1802,8762,15771,28237.0
1803,1778,16348,28228.0
1804,5791,16348,28228.0
1805,780,15771,28237.0
1806,5446,15771,28237.0
1807,2788,16348,28228.0
1808,6021,16348,28228.0
1809,4975,16348,28228.0
1810,10720,15771,28237.0
1811,10035,15771,28237.0
1812,11366,15771,28237.0
1813,6991,16348,28228.0
1814,9649,15771,28237.0
1815,2783,16348,28228.0
1816,4820,16348,28228.0
1817,7790,16348,28228.0
1818,11612,16348,28228.0
1819,7309,16348,28228.0
1820,3234,15771,28237.0
1821,11570,15771,28237.0
1822,1522,15771,28237.0
1823,3427,16348,28228.0
1824,9501,16348,28228.0
1825,5448,15771,28237.0
1826,3171,16348,28228.0
1827,10394,16348,28228.0
1828,2313,16348,28228.0
1829,6331,15771,28237.0
1830,5518,16348,28228.0
1831,1761,16348,28228.0
1832,9141,15771,28237.0
1833,945,16348,28228.0
1834,3358,16348,28228.0
1835,2116,7752,28228.0
1836,6605,7752,28228.0
1837,470,7752,28237.0
1838,288,7752,28237.0
1839,8762,1119,28237.0
1840,9427,10284,28237.0
1841,4248,752,28228.0
1842,9828,752,28228.0
1843,8987,752,28237.0
1844,9877,752,28228.0
1845,7309,752,28228.0
1846,2116,752,28228.0
1847,10718,752,28228.0
1848,8562,752,28237.0
1849,3817,752,28237.0
1850,4975,752,28228.0
1851,1850,752,28237.0
1852,6605,752,28228.0
1853,4085,752,28228.0
1854,8004,752,28228.0
1855,6093,752,28237.0
1856,9158,752,28228.0
1857,680,752,28228.0
1858,1442,752,28228.0
1859,2336,752,28228.0
1860,3867,752,28228.0
1861,6440,752,28228.0
1862,1086,752,28228.0
1863,2258,752,28228.0
1864,6814,752,28228.0
1865,11302,752,28228.0
1866,9141,752,28237.0
1867,6791,752,28228.0
1868,1341,752,28237.0
1869,3261,821,28228.0
1870,3461,821,28228.0
1871,4975,821,28228.0
1872,4010,821,28228.0
1873,8562,821,28237.0
1874,6193,821,28237.0
1875,6868,821,28228.0
1876,288,821,28228.0
1877,3867,821,28228.0
1878,2465,821,28228.0
1879,9158,821,28228.0
1880,5149,821,28228.0
1881,4084,821,28228.0
1882,8270,821,28228.0
1883,9649,2517,28237.0
1884,11388,2517,28228.0
1885,389,2517,28228.0
1886,10266,2517,28228.0
1887,11570,2517,28237.0
1888,6605,6611,28228.0
1889,376,6611,28228.0
1890,6191,6611,28228.0
1891,3298,15433,28237.0
1892,6816,578,28228.0
1893,10839,15433,28237.0
1894,7450,15433,28237.0
1895,6925,15433,28237.0
1896,7068,16348,28228.0
1897,7812,16348,28228.0
1898,10339,16348,28228.0
1899,11342,14993,28237.0
1900,10600,14993,28228.0
1901,7068,14993,28228.0
1902,3461,14993,28228.0
1903,8987,14993,28237.0
1904,2048,14993,28228.0
1905,4975,14993,28228.0
1906,9652,14993,28228.0
1907,8762,14993,28237.0
1908,708,14993,28237.0
1909,5448,14993,28237.0
1910,1522,14993,28237.0
1911,9641,14993,28228.0
1912,5446,14993,28237.0
1913,8627,14993,28228.0
1914,4335,14993,28237.0
1915,11612,14993,28228.0
1916,4808,14993,28237.0
1917,3817,14993,28237.0
1918,10914,14993,28237.0
1919,7812,14993,28228.0
1920,9220,14993,28237.0
1921,9141,14993,28237.0
1922,183,14993,28237.0
1923,4095,14993,28237.0
1924,4586,14993,28237.0
1925,11785,10284,28228.0
1926,1766,16555,28228.0
1927,9652,16620,28228.0
1928,7812,16620,28228.0
1929,2783,10284,28228.0
1930,2116,4176,28228.0
1931,6605,4176,28228.0
1932,7949,4176,28228.0
1933,5149,4176,28228.0
1934,6281,4176,28228.0
1935,2035,16475,28228.0
1936,11366,14739,28237.0
1937,9427,15756,28237.0
1938,7068,15756,28228.0
1939,3461,15756,28228.0
1940,8987,15756,28237.0
1941,9641,15756,28228.0
1942,3817,15756,28237.0
1943,9877,15756,28228.0
1944,8562,15756,28237.0
1945,5446,15756,28237.0
1946,1173,15756,28228.0
1947,8627,15756,28228.0
1948,10600,15756,28228.0
1949,8181,15756,28228.0
1950,2719,15756,28228.0
1951,11494,15756,28228.0
1952,697,15756,28228.0
1953,706,15756,28228.0
1954,11570,15756,28237.0
1955,11436,15756,28237.0
1956,999,15756,28237.0
1957,6227,15756,28228.0
1958,11218,10489,28228.0
1959,8987,4046,28237.0
1960,9641,10489,28228.0
1961,3817,4046,28237.0
1962,9877,10489,28228.0
1963,1028,4046,28237.0
1964,7812,10489,28228.0
1965,4795,4046,28237.0
1966,4010,10489,28228.0
1967,8562,4046,28237.0
1968,5446,4046,28237.0
1969,8627,10489,28228.0
1970,1522,4046,28237.0
1971,4586,4046,28237.0
1972,4095,4046,28237.0
1973,2336,10489,28228.0
1974,8273,10489,28228.0
1975,6193,10489,28228.0
1976,6331,4046,28237.0
1977,3234,4046,28237.0
1978,10600,10489,28228.0
1979,9501,10489,28228.0
